#,DateTime,Temp (°C),Intensity (Lux)
1,11/2/23 13:03,21.091,0
2,11/2/23 13:13,21.378,0
3,11/2/23 13:23,21.951,0
4,11/2/23 13:33,23.1,0
5,11/2/23 13:43,23.773,0
6,11/2/23 13:53,12.98,170845.6
7,11/2/23 14:03,12.304,165334.4
8,11/2/23 14:13,12.497,165334.4
9,11/2/23 14:23,12.594,165334.4
10,11/2/23 14:33,12.787,165334.4
11,11/2/23 14:43,12.883,165334.4
12,11/2/23 14:53,12.98,165334.4
13,11/2/23 15:03,13.173,165334.4
14,11/2/23 15:13,13.173,165334.4
15,11/2/23 15:23,13.269,165334.4
16,11/2/23 15:33,13.365,165334.4
17,11/2/23 15:43,13.461,165334.4
18,11/2/23 15:53,13.461,165334.4
19,11/2/23 16:03,13.558,165334.4
20,11/2/23 16:13,13.461,165334.4
21,11/2/23 16:23,13.558,165334.4
22,11/2/23 16:33,13.461,165334.4
23,11/2/23 16:43,13.461,165334.4
24,11/2/23 16:53,13.461,165334.4
25,11/2/23 17:03,13.365,165334.4
26,11/2/23 17:13,13.269,165334.4
27,11/2/23 17:23,13.173,165334.4
28,11/2/23 17:33,13.076,165334.4
29,11/2/23 17:43,12.883,165334.4
30,11/2/23 17:53,12.69,165334.4
31,11/2/23 18:03,12.594,165334.4
32,11/2/23 18:13,12.401,165334.4
33,11/2/23 18:23,12.207,165334.4
34,11/2/23 18:33,12.11,165334.4
35,11/2/23 18:43,11.916,165334.4
36,11/2/23 18:53,11.819,165334.4
37,11/2/23 19:03,11.625,165334.4
38,11/2/23 19:13,11.528,165334.4
39,11/2/23 19:23,11.431,165334.4
40,11/2/23 19:33,11.236,165334.4
41,11/2/23 19:43,11.139,165334.4
42,11/2/23 19:53,11.041,165334.4
43,11/2/23 20:03,10.944,165334.4
44,11/2/23 20:13,10.846,165334.4
45,11/2/23 20:23,10.748,165334.4
46,11/2/23 20:33,10.651,165334.4
47,11/2/23 20:43,10.651,165334.4
48,11/2/23 20:53,10.553,165334.4
49,11/2/23 21:03,10.455,165334.4
50,11/2/23 21:13,10.455,165334.4
51,11/2/23 21:23,10.357,165334.4
52,11/2/23 21:33,10.259,165334.4
53,11/2/23 21:43,10.259,165334.4
54,11/2/23 21:53,10.161,165334.4
55,11/2/23 22:03,10.063,165334.4
56,11/2/23 22:13,10.063,159823.3
57,11/2/23 22:23,9.965,159823.3
58,11/2/23 22:33,9.965,159823.3
59,11/2/23 22:43,9.866,159823.3
60,11/2/23 22:53,9.866,159823.3
61,11/2/23 23:03,9.768,159823.3
62,11/2/23 23:13,9.669,159823.3
63,11/2/23 23:23,9.669,159823.3
